공시일,종목코드,종목명,사유성격,정지사유,시차_분,동반공시_원문,동반공시_유형,정지공시_원문
20260323,195990,루트K,부실·위험,관리종목지정사유발생,0,(주)에이비프로바이오 감사보고서 제출,감사보고서 제출,(주)에이비프로바이오 주권매매거래정지(관리종목지정사유발생)
20260323,214610,롤링스톤,부실·위험,풍문 또는 보도 관련,0,롤링스톤(주) 조회공시요구(풍문또는보도)(감사의견 비적정설),조회공시요구,롤링스톤(주) 주권매매거래정지(풍문 또는 보도 관련)
20260323,458610,(상장폐지),부실·위험,상장폐지 사유발생,0,한국제12호기업인수목적 주식회사 상장폐지,상장폐지,한국제12호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260323,458610,(상장폐지),부실·위험,상장폐지 사유발생,0,한국제12호기업인수목적 주식회사 관리종목지정사유추가(상장폐지사유 발생),관리종목지정사유추가,한국제12호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260324,089970,브이엠,대형계약,단일판매공급계약,0,브이엠(주) 단일판매ㆍ공급계약체결,단일판매ㆍ공급계약체결,브이엠(주) 주권매매거래정지(단일판매공급계약)
20260324,246720,아스타,부실·위험,풍문 또는 보도 관련,0,(주)아스타 조회공시요구(풍문또는보도)(감사의견 비적정설),조회공시요구,(주)아스타 주권매매거래정지(풍문 또는 보도 관련)
20260324,444920,(상장폐지),부실·위험,상장폐지 사유발생,0,유안타제11호기업인수목적 주식회사 상장폐지,상장폐지,유안타제11호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260324,444920,(상장폐지),부실·위험,상장폐지 사유발생,1,유안타제11호기업인수목적 주식회사 관리종목지정사유추가(상장폐지사유 발생),관리종목지정사유추가,유안타제11호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260325,021880,메이슨캐피탈,자본·조직변동,자본감소,1,메이슨캐피탈주식회사 주식병합결정,주식병합결정,메이슨캐피탈주식회사 주권매매거래정지(자본감소)
20260325,021880,메이슨캐피탈,자본·조직변동,자본감소,0,메이슨캐피탈주식회사 감자결정,감자결정,메이슨캐피탈주식회사 주권매매거래정지(자본감소)
20260325,347700,스피어,대형계약,단일판매공급계약,0,(주)스피어코퍼레이션 단일판매ㆍ공급계약체결,코퍼레이션 단일판매ㆍ공급계약체결,(주)스피어코퍼레이션 주권매매거래정지(단일판매공급계약)
20260326,020400,대동금속,자본·조직변동,무상증자,0,대동금속(주) 무상증자결정,무상증자결정,대동금속(주) 주권매매거래정지(무상증자)
20260327,007720,소노스퀘어,자본·조직변동,자본감소,0,(주)소노스퀘어 주주총회소집결의(임시주주총회),주주총회소집결의,(주)소노스퀘어 주권매매거래정지(자본감소)
20260327,007720,소노스퀘어,자본·조직변동,자본감소,0,(주)소노스퀘어 감자결정(무상감자),감자결정,(주)소노스퀘어 주권매매거래정지(자본감소)
20260331,313760,캐리,부실·위험,상장폐지 사유발생,1,(주)캐리 기타시장안내(상장폐지 관련),기타시장안내,(주)캐리 주권매매거래정지(상장폐지 사유발생)
20260331,313760,캐리,부실·위험,상장폐지 사유발생,1,(주)캐리 투자주의환기종목지정사유추가(내부회계관리제도 비적정 등),투자주의환기종목지정사유추가,(주)캐리 주권매매거래정지(상장폐지 사유발생)
20260331,313760,캐리,부실·위험,상장폐지 사유발생,0,(주)캐리 관리종목지정(상장폐지사유 발생),관리종목지정,(주)캐리 주권매매거래정지(상장폐지 사유발생)
20260331,340930,성원에너텍,부실·위험,투자자 보호,1,유일에너테크(주) 투자주의환기종목지정(내부회계관리제도 비적정 등),투자주의환기종목지정,유일에너테크(주) 주권매매거래정지(투자자 보호)
20260331,340930,성원에너텍,부실·위험,투자자 보호,1,유일에너테크(주) 기타시장안내(상장폐지 관련),기타시장안내,유일에너테크(주) 주권매매거래정지(투자자 보호)
20260402,455310,(상장폐지),부실·위험,상장폐지 사유발생,1,한화플러스제4호기업인수목적(주) 상장폐지,플러스제4호기업인수목적 상장폐지,한화플러스제4호기업인수목적(주) 주권매매거래정지(상장폐지 사유발생)
20260402,455310,(상장폐지),부실·위험,상장폐지 사유발생,0,한화플러스제4호기업인수목적(주) 관리종목지정사유추가(상장폐지사유 발생),플러스제4호기업인수목적 관리종목지정사유추가,한화플러스제4호기업인수목적(주) 주권매매거래정지(상장폐지 사유발생)
20260402,457630,(상장폐지),부실·위험,상장폐지사유 발생,1,대신밸런스제16호기업인수목적(주) 상장폐지,상장폐지,대신밸런스제16호기업인수목적(주) 주권매매거래정지(상장폐지사유 발생)
20260402,457630,(상장폐지),부실·위험,상장폐지사유 발생,0,대신밸런스제16호기업인수목적(주) 관리종목지정사유추가(상장폐지사유 발생),관리종목지정사유추가,대신밸런스제16호기업인수목적(주) 주권매매거래정지(상장폐지사유 발생)
20260403,031860,디에이치엑스컴퍼니,부실·위험,풍문 또는 보도 관련,0,디에이치엑스컴퍼니(주) 조회공시요구(풍문또는보도)(감사의견 비적정설),조회공시요구,디에이치엑스컴퍼니(주) 주권매매거래정지(풍문 또는 보도 관련)
20260403,230360,(상장폐지),자본·조직변동,"주식교환, 이전",0,(주)에코마케팅 주식교환ㆍ이전 결정,주식교환ㆍ이전 결정,"(주)에코마케팅 주권매매거래정지(주식교환, 이전)"
20260403,309710,아이티켐,부실·위험,풍문 또는 보도 관련,0,(주)아이티켐 조회공시요구(풍문또는보도)(감사의견 비적정설),조회공시요구,(주)아이티켐 주권매매거래정지(풍문 또는 보도 관련)
20260406,080720,한국유니온제약,부실·위험,투자자 보호,0,한국유니온제약 주식회사 기타시장안내(정리매매 보류 관련),기타시장안내,한국유니온제약 주식회사 주권매매거래정지(투자자 보호)
20260406,080720,한국유니온제약,부실·위험,투자자 보호,1,한국유니온제약 주식회사 (정정)상장폐지,(정정)상장폐지,한국유니온제약 주식회사 주권매매거래정지(투자자 보호)
20260406,080720,한국유니온제약,부실·위험,투자자 보호,1,한국유니온제약 주식회사 기타 경영사항(자율공시)(상장폐지결정 등 효력정지 가처분 신청),기타 경영사항,한국유니온제약 주식회사 주권매매거래정지(투자자 보호)
20260407,043100,알파AI,부실·위험,풍문 또는 보도 관련,0,(주)알파에이아이 조회공시요구(풍문또는보도)(감사의견 비적정설),조회공시요구,(주)알파에이아이 주권매매거래정지(풍문 또는 보도 관련)
20260407,276040,스코넥,부실·위험,풍문 또는 보도 관련,0,(주)스코넥엔터테인먼트 조회공시요구(풍문또는보도)(감사의견 비적정설),엔터테인먼트 조회공시요구,(주)스코넥엔터테인먼트 주권매매거래정지(풍문 또는 보도 관련)
20260407,288330,파라택시스코리아,부실·위험,상장적격성 실질심사 대상(사유발생,1,파라택시스 코리아(주) 기타시장안내(상장적격성 실질심사 관련 안내),코리아 기타시장안내,파라택시스 코리아(주) 주권매매거래정지(상장적격성 실질심사 대상(사유발생))
20260408,019570,플루토스,자본·조직변동,자본감소,1,(주)플루토스투자 감자결정,투자 감자결정,(주)플루토스투자 주권매매거래정지(자본감소)
20260408,452670,(상장폐지),부실·위험,상장폐지 사유발생,0,상상인제4호기업인수목적 주식회사 상장폐지,제4호기업인수목적 상장폐지,상상인제4호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260408,452670,(상장폐지),부실·위험,상장폐지 사유발생,0,상상인제4호기업인수목적 주식회사 관리종목지정사유추가(상장폐지사유 발생),제4호기업인수목적 관리종목지정사유추가,상상인제4호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260409,033200,모아텍,자본·조직변동,이익소각,0,(주)모아텍 주식소각 결정,주식소각 결정,(주)모아텍 주권매매거래정지(이익소각)
20260410,187870,디바이스,자본·조직변동,무상증자,0,(주)디바이스 무상증자결정,무상증자결정,(주)디바이스 주권매매거래정지(무상증자)
20260410,208640,썸에이지,자본·조직변동,자본감소,1,(주)썸에이지 감자결정,감자결정,(주)썸에이지 주권매매거래정지(자본감소)
20260410,356860,티엘비,자본·조직변동,무상증자,0,(주)티엘비 유무상증자결정(주주배정후 실권주 일반공모),유무상증자결정,(주)티엘비 주권매매거래정지(무상증자)
20260414,348080,큐라티스,자본·조직변동,자본감소,0,(주)큐라티스 감자결정,감자결정,(주)큐라티스 주권매매거래정지(자본감소)
20260417,309930,조이웍스앤코,자본·조직변동,무상증자,0,(주)조이웍스앤코 무상증자결정,무상증자결정,(주)조이웍스앤코 주권매매거래정지(무상증자)
20260422,008830,대동기어,자본·조직변동,무상증자,0,대동기어(주) 유무상증자결정(주주배정후 실권주 일반공모),유무상증자결정,대동기어(주) 주권매매거래정지(무상증자)
20260422,452980,(상장폐지),부실·위험,상장폐지 사유발생,1,신한제11호기업인수목적 주식회사 상장폐지,상장폐지,신한제11호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260422,452980,(상장폐지),부실·위험,상장폐지 사유발생,1,신한제11호기업인수목적 주식회사 관리종목지정사유추가(상장폐지사유 발생),관리종목지정사유추가,신한제11호기업인수목적 주식회사 주권매매거래정지(상장폐지 사유발생)
20260424,009730,이렘,자본·조직변동,자본감소,1,(주)이렘 감자결정,감자결정,(주)이렘 주권매매거래정지(자본감소)
20260424,013720,청보,자본·조직변동,자본감소,0,더큐브앤(주) 감자결정,감자결정,더큐브앤(주) 주권매매거래정지(자본감소)
20260424,348340,뉴로메카,자본·조직변동,무상증자,0,주식회사 뉴로메카 유무상증자결정(주주배정후 실권주 일반공모),유무상증자결정,주식회사 뉴로메카 주권매매거래정지(무상증자)
20260427,354200,엔젠바이오,자본·조직변동,자본감소,0,주식회사 엔젠바이오 감자결정,감자결정,주식회사 엔젠바이오 주권매매거래정지(자본감소)
20260427,354200,엔젠바이오,자본·조직변동,자본감소,1,주식회사 엔젠바이오 주주명부폐쇄기간 또는 기준일 설정,주주명부폐쇄기간 또는 기준일 설정,주식회사 엔젠바이오 주권매매거래정지(자본감소)
20260427,389260,대명에너지,대형계약,단일판매공급계약,0,대명에너지 주식회사 단일판매ㆍ공급계약체결,단일판매ㆍ공급계약체결,대명에너지 주식회사 주권매매거래정지(단일판매공급계약)
