code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,nxt_yr,krx_yr
298830,606,606,7699654579000.0,12705700625.41254,0.0,2.5041322314049586,ST,223723818315.0,슈어소프트테크,N,D2,961229640161.2904,3074779551349.835
060370,606,606,7677680213000.0,12669439295.379538,0.0,2.5041322314049586,ST,1514926766000.0,LS마린솔루션,N,D2,2279351195638.71,3066004309481.848
101490,606,606,7666608775000.0,12651169595.709572,0.0,2.5041322314049586,ST,1018740472250.0,에스앤에스텍,N,D2,2912549013000.0,3061583042161.7163
067160,606,606,7640867531500.0,12608692296.20462,0.0,2.5041322314049586,ST,559795152900.0,SOOP,N,D2,345814917232.25806,3051303535681.518
432720,606,606,7519475328500.0,12408375129.537954,0.0,2.5041322314049586,ST,131660668160.0,퀄리타스반도체,N,D2,675957287606.4517,3002826781348.185
096530,606,606,7474233856500.0,12333719235.148516,0.0,2.5041322314049586,ST,1514553826000.0,씨젠,N,D2,1317679516716.1292,2984760054905.941
388610,250,250,3082006409500.0,12328025638.0,0.0,1.033057851239669,ST,27905006920.0,지에프씨생명과학,N,D2,0.0,1230768236136.9639
317330,596,596,7292981925500.0,12236546854.865772,0.0,2.462809917355372,ST,223399531440.0,덕산테코피아,N,D2,874258620825.8065,2912378920744.2246
218410,606,606,7361391869000.0,12147511334.983498,0.0,2.5041322314049586,ST,1383434328200.0,RFHIC,N,D2,4291649226522.5806,2939697743066.007
145170,510,510,6157638484500.0,12073800950.0,0.0,2.107438016528925,ST,52923307650.0,노브랜드,N,D2,104241282980.64517,2458990945955.446
459100,390,390,4702583854000.0,12057907317.948715,0.0,1.6115702479338845,ST,56220967500.0,위츠,N,D2,114581686148.3871,1877929525854.7856
212710,337,337,4050589454500.0,12019553277.44807,0.0,1.3925619834710743,ST,94721035500.0,아이에스티이,N,D2,0.0,1617562125394.3894
241520,586,586,7021261841500.0,11981675497.440271,0.0,2.4214876033057853,ST,229026000000.0,DSC인베스트먼트,N,D2,157222667729.03226,2803870240334.9834
308430,415,415,4965319033000.0,11964624175.903614,0.0,1.7148760330578512,ST,192804449940.0,셀비온,N,D2,756709583761.2904,1982850174894.3896
388720,596,596,7122714651500.0,11950863509.228188,0.0,2.462809917355372,ST,812912805000.0,유일로보틱스,N,D2,3656510284225.8066,2844384398783.8286
255220,596,596,7107656666500.0,11925598433.724833,0.0,2.462809917355372,ST,170042244704.0,SG,N,D2,100081050832.25807,2838371144047.855
061090,152,152,1811768444000.0,11919529236.842106,0.0,0.628099173553719,ST,249046902500.0,세나테크놀로지,N,D2,270598787161.29034,723511490838.2838
200710,606,606,7170120731500.0,11831882395.21452,0.0,2.5041322314049586,ST,477228148150.0,에이디테크놀로지,N,D2,1574689224012.9033,2863315539641.9146
357780,606,606,7141539659000.0,11784718909.240925,0.0,2.5041322314049586,ST,2423023309000.0,솔브레인,N,D2,1389068983535.484,2851901976036.3037
047560,591,591,6947998995000.0,11756343477.15736,0.0,2.4421487603305785,ST,95435025840.0,이스트소프트,N,D2,572476859651.6129,2774613460049.505
388050,606,606,7123675544500.0,11755240172.442244,0.0,2.5041322314049586,ST,139198211280.0,지투파워,N,D2,861541670709.6775,2844768121731.0234
099320,595,595,6992150238500.0,11751513005.882353,0.0,2.458677685950413,ST,964807591800.0,쎄트렉아이,N,D2,2897477999296.7744,2792244814714.5215
183300,605,605,7057934073000.0,11666006732.231403,0.0,2.5,ST,1711424323000.0,코미코,N,D2,1796299531187.097,2818514926841.5845
081180,285,285,3287901961000.0,11536498108.77193,0.0,1.177685950413223,ST,50305549500.0,쎄크,N,D2,1005863114690.3226,1312990552082.5083
348340,579,579,6679039439500.0,11535473988.773748,0.0,2.3925619834710745,ST,408881525450.0,뉴로메카,N,D2,1148588265000.0,2667207168909.241
358570,605,605,6952051514500.0,11490994238.842976,0.0,2.5,ST,529031249200.0,지아이이노베이션,N,D2,1931814765348.3872,2776231792919.142
220100,605,605,6858317916500.0,11336062671.900826,0.0,2.5,ST,205210893000.0,퓨쳐켐,N,D2,519324995270.9678,2738800224080.8584
102120,596,596,6748535804500.0,11323046651.845638,0.0,2.462809917355372,ST,139934526110.0,어보브반도체,N,D2,160923796212.90323,2694959842721.122
094480,606,606,6827374276500.0,11266294185.643564,0.0,2.5041322314049586,ST,201249068940.0,갤럭시아머니트리,N,D2,1458799170329.0322,2726443192925.7427
309710,147,147,1654269733500.0,11253535602.040815,0.0,0.6074380165289256,ST,268443021000.0,아이티켐,N,D2,999209882851.6129,660615966183.1683
119850,595,595,6677314073000.0,11222376593.277311,0.0,2.458677685950413,ST,454812333850.0,지엔씨에너지,N,D2,1326584160425.8064,2666518161165.0166
014620,606,606,6761640446000.0,11157822518.151815,0.0,2.5041322314049586,ST,703770146000.0,성광벤드,N,D2,1545319803464.516,2700193049392.7393
101670,353,353,3932383950000.0,11139897875.354109,0.0,1.4586776859504131,ST,56039083569.0,하이드로리튬,N,D2,0.0,1570357947029.7031
171090,606,606,6688332877500.0,11036852933.168316,0.0,2.5041322314049586,ST,553623904800.0,선익시스템,N,D2,1615281363335.484,2670918409826.733
0008Z0,210,210,2316355931500.0,11030266340.47619,0.0,0.8677685950413223,ST,203829782400.0,에스엔시스,N,D2,1251647317870.9678,925013424790.4291
121600,606,606,6683263187000.0,11028487107.260729,0.0,2.5041322314049586,ST,569578771950.0,나노신소재,N,D2,1011649173877.4194,2668893879957.0957
163280,397,397,4348252122000.0,10952776125.944584,0.0,1.640495867768595,ST,48631003850.0,에어레인,N,D2,74837905148.3871,1736430715386.1387
445680,585,585,6402964197500.0,10945237944.444445,0.0,2.4173553719008263,ST,731138337500.0,큐리옥스바이오시스템즈,N,D2,1648329483651.613,2556959299991.7495
082850,606,606,6610003042500.0,10907595779.70297,0.0,2.5041322314049586,ST,57517958086.0,우리바이오,N,D2,59840186219.35484,2639638178688.119
461030,543,543,5909699966000.0,10883425351.74954,0.0,2.243801652892562,ST,49955791745.0,아이엠비디엑스,N,D2,140809179322.58066,2359979194343.2344
033230,606,606,6591520073500.0,10877095830.858086,0.0,2.5041322314049586,ST,53798879700.0,인성정보,N,D2,0.0,2632257191067.6567
048410,583,583,6321217370000.0,10842568387.650084,0.0,2.409090909090909,ST,700630452720.0,현대바이오,N,D2,1036405097838.7097,2524314527293.7295
101360,574,574,6192211845000.0,10787825513.937284,0.0,2.371900826446281,ST,132862271580.0,에코앤드림,N,D2,520266668012.90326,2472797469455.446
225570,606,606,6524503628000.0,10766507636.963696,0.0,2.5041322314049586,ST,590765760780.0,넥슨게임즈,N,D2,782161100812.9032,2605494848145.215
199430,538,538,5777577304500.0,10738991272.304832,0.0,2.2231404958677685,ST,119024567090.0,케이엔알시스템,N,D2,670509221232.258,2307217339420.792
039610,596,596,6393599137500.0,10727515331.37584,0.0,2.462809917355372,ST,57569512000.0,화성밸브,N,D2,0.0,2553219457549.505
036810,606,606,6482748524500.0,10697604825.90759,0.0,2.5041322314049586,ST,494697678650.0,에프에스티,N,D2,1878309798767.742,2588820367869.637
479960,329,329,3508924043000.0,10665422623.100304,0.0,1.359504132231405,ST,46176480000.0,위너스일렉,N,D2,10010746083.870968,1401253495719.472
039440,606,606,6462186609000.0,10663674272.277227,0.0,2.5041322314049586,ST,408610688450.0,에스티아이,N,D2,1475021921361.2903,2580609173891.0894
065450,606,606,6455912155500.0,10653320388.61386,0.0,2.5041322314049586,ST,93649174525.0,빅텍,N,D2,184846806135.4839,2578103534044.5547
270660,596,596,6304851853000.0,10578610491.61074,0.0,2.462809917355372,ST,142007623770.0,에브리봇,N,D2,1579632515077.4194,2517779122815.1816
234340,595,595,6258051199500.0,10517733108.403362,0.0,2.458677685950413,ST,251890927680.0,헥토파이낸셜,N,D2,783997915941.9355,2499089752935.6436
304100,596,596,6263526095500.0,10509271972.315435,0.0,2.462809917355372,ST,151378137100.0,솔트룩스,N,D2,2060449107341.9355,2501276097542.9043
331740,234,234,2447613521000.0,10459886841.880342,0.0,0.9669421487603306,ST,73717491960.0,아우토크립트,N,D2,0.0,977429821917.4918
458870,461,461,4793162171000.0,10397314904.555317,0.0,1.9049586776859504,ST,1370150640000.0,씨어스,N,D2,689205932019.3549,1914101064986.7988
215100,606,606,6269737278000.0,10346101118.811882,0.0,2.5041322314049586,ST,80885104650.0,로보로보,N,D2,0.0,2503756470752.4756
256840,606,606,6226254424500.0,10274347235.148516,0.0,2.5041322314049586,ST,171329189430.0,한국비엔씨,N,D2,283859263032.25806,2486392030905.941
044490,596,596,6119801595000.0,10268123481.543625,0.0,2.462809917355372,ST,589217370450.0,태웅,N,D2,3206823844400.0,2443881165000.0
464280,449,449,4590418402000.0,10223649002.22717,0.0,1.8553719008264464,ST,32129300000.0,티디에스팜,N,D2,0.0,1833137381656.7659
115450,595,595,6069060015000.0,10200100865.54622,0.0,2.458677685950413,ST,138627870585.0,HLB테라퓨틱스,N,D2,286202228187.0968,2423618025792.079
082270,581,581,5914777903500.0,10180340625.64544,0.0,2.400826446280992,ST,495372381570.0,젬백스,N,D2,2689514196245.1616,2362007017569.307
402490,605,605,6146290994500.0,10159158668.59504,0.0,2.5,ST,137852666380.0,그린리소스,N,D2,248311955632.2581,2454459440047.855
023160,606,606,6153023358500.0,10153503891.914192,0.0,2.5041322314049586,ST,614346997500.0,태광,N,D2,1372916190800.0,2457147941843.2344
452280,576,576,5834572654000.0,10129466413.194445,0.0,2.3801652892561984,ST,218461054500.0,한선엔지니어링,N,D2,339082740309.6774,2329977858528.0527
158430,596,596,6029925076000.0,10117323953.020134,0.0,2.462809917355372,ST,98540420300.0,아톤,N,D2,234301879296.7742,2407989881834.9834
195940,606,606,6116245595000.0,10092814513.20132,0.0,2.5041322314049586,ST,1155859552800.0,HK이노엔,N,D2,1807909695864.516,2442461112194.7197
024840,585,585,5892962356500.0,10073439925.641026,0.0,2.4173553719008263,ST,205130629860.0,KBI메탈,N,D2,0.0,2353295198470.2974
411080,606,606,6100544666500.0,10066905390.264029,0.0,2.5041322314049586,ST,62826330370.0,샌즈랩,N,D2,406526946703.2258,2436191104443.8945
117730,586,586,5864533669000.0,10007736636.518772,0.0,2.4214876033057853,ST,277463928900.0,티로보틱스,N,D2,1300399793212.9033,2341942488280.5283
009520,606,606,6062373080000.0,10003915973.59736,0.0,2.5041322314049586,ST,483471781830.0,포스코엠텍,N,D2,2301778953916.129,2420947665610.561
439090,606,606,6047502363000.0,9979376836.633663,0.0,2.5041322314049586,ST,270652722600.0,마녀공장,N,D2,1069160936019.3549,2415009194465.3467
489500,328,328,3265568107000.0,9956000326.219513,0.0,1.3553719008264462,ST,127824760000.0,엘케이켐,N,D2,231634684103.22583,1304071752300.33
074600,606,606,6012998469500.0,9922439718.646864,0.0,2.5041322314049586,ST,818871200000.0,원익QnC,N,D2,1517784109032.258,2401230411912.5415
294090,254,254,2519010012500.0,9917362253.937008,0.0,1.0495867768595042,ST,62295566450.0,이오플로우,N,D2,0.0,1005941292120.462
394280,606,606,5995002240500.0,9892742971.122112,0.0,2.5041322314049586,ST,308517866300.0,오픈엣지테크놀로지,N,D2,875201583974.1936,2394043799011.5513
147830,606,606,5994168007000.0,9891366348.184818,0.0,2.5041322314049586,ST,137400000000.0,제룡산업,N,D2,184724628922.58066,2393710656260.726
108860,606,606,5982520515000.0,9872146064.356436,0.0,2.5041322314049586,ST,193248192200.0,셀바스AI,N,D2,2572551478341.9355,2389059347574.2573
274090,593,593,5809852856500.0,9797390989.038786,0.0,2.450413223140496,ST,149587888020.0,켄코아에어로스페이스,N,D2,684474954580.6451,2320106256226.0728
025980,605,605,5862525496500.0,9690124787.603306,0.0,2.5,ST,386284930300.0,아난티,N,D2,3041294390838.71,2341140544806.9307
444530,311,311,2999686622000.0,9645294604.501608,0.0,1.2851239669421488,ST,31643914920.0,심플랫폼,N,D2,0.0,1197894657630.363
240550,336,336,3237782310500.0,9636256876.488094,0.0,1.3884297520661155,ST,128115712800.0,동방메디컬,N,D2,137846940070.96774,1292975774160.0662
489460,272,272,2610706965000.0,9598187371.32353,0.0,1.1239669421487604,ST,95080797600.0,바이오비쥬,N,D2,385462827200.0,1042559547079.208
199480,445,445,4267814671000.0,9590594766.292135,0.0,1.838842975206612,ST,28499463460.0,뱅크웨어글로벌,N,D2,0.0,1704308829013.2014
189300,606,606,5806423866500.0,9581557535.478548,0.0,2.5041322314049586,ST,778468532500.0,인텔리안테크,N,D2,1755294764690.3228,2318736923585.8086
140670,606,606,5797454347000.0,9566756348.184818,0.0,2.5041322314049586,ST,122748870400.0,알에스오토메이션,N,D2,77444459045.1613,2315155036260.726
054540,596,596,5693724257000.0,9553228619.127518,0.0,2.462809917355372,ST,89180000000.0,삼영엠텍,N,D2,0.0,2273731468966.9966
036830,606,606,5779515842000.0,9537154854.78548,0.0,2.5041322314049586,ST,730966922650.0,솔브레인홀딩스,N,D2,586260359974.1936,2307991474858.086
290690,546,546,5203104910500.0,9529496173.076923,0.0,2.256198347107438,ST,267206018800.0,소룩스,N,D2,210438087554.8387,2077807571519.802
099440,596,596,5631714814000.0,9449185929.5302,0.0,2.462809917355372,ST,188351767440.0,스맥,N,D2,131240756935.48387,2248968622092.409
089970,585,585,5503095065000.0,9407000111.11111,0.0,2.4173553719008263,ST,2561424283000.0,브이엠,N,D2,1719204283606.4517,2197605620016.5017
088340,442,442,4136734017000.0,9359126735.294115,0.0,1.8264462809917357,ST,28804828800.0,유라클,N,D2,0.0,1651963089297.0298
052400,566,566,5290047463000.0,9346373609.540636,0.0,2.338842975206612,ST,653891765900.0,코나아이,N,D2,2988030277490.3228,2112527204696.3696
086900,606,606,5630935931500.0,9291973484.323433,0.0,2.5041322314049586,ST,530600731900.0,메디톡스,N,D2,537720081941.9355,2248657583206.2705
451250,528,528,4848893127500.0,9183509711.174242,0.0,2.1818181818181817,ST,77205371350.0,삐아,N,D2,237603518083.87097,1936356661476.8977
059090,551,551,5024956925500.0,9119704039.019964,0.0,2.2768595041322315,ST,572429407140.0,미코,N,D2,1596995620070.9678,2006665966948.845
241710,586,586,5334915371500.0,9103951145.904436,0.0,2.4214876033057853,ST,886440000000.0,코스메카코리아,N,D2,699322577303.2258,2130444752315.1816
378340,606,606,5504018401500.0,9082538616.336634,0.0,2.5041322314049586,ST,250636153560.0,필에너지,N,D2,849675396651.6129,2197974345153.4656
389140,579,579,5254105034000.0,9074447381.692574,0.0,2.3925619834710745,ST,72775648500.0,포바이포,N,D2,306911930103.2258,2098173957471.9473
049630,563,563,5104686183500.0,9066938158.969805,0.0,2.3264462809917354,ST,157344115760.0,재영솔루텍,N,D2,0.0,2038505043575.9077
225190,587,587,5318710720500.0,9060835980.40886,0.0,2.425619834710744,ST,52428519360.0,LK삼양,N,D2,0.0,2123973588054.4556
078140,606,606,5445946726500.0,8986710769.801981,0.0,2.5041322314049586,ST,85920987250.0,대봉엘에스,N,D2,95291003535.48387,2174784006292.0793
482630,343,343,3068243658500.0,8945316788.629738,0.0,1.4173553719008265,ST,317817825600.0,삼양엔씨켐,N,D2,260531097696.7742,1225272220061.0562
336570,606,606,5408381710000.0,8924722293.729372,0.0,2.5041322314049586,ST,514192908040.0,원텍,N,D2,1474531371748.3872,2159782795082.5083
166090,606,606,5350379704000.0,8829009412.541254,0.0,2.5041322314049586,ST,1115460813600.0,하나머티리얼즈,N,D2,1505531261832.258,2136620277834.9836
441270,596,596,5235995496000.0,8785227342.28188,0.0,2.462809917355372,ST,272024984090.0,파인엠텍,N,D2,426307032941.9355,2090942095762.3762
064760,606,606,5296079210000.0,8739404636.963696,0.0,2.5041322314049586,ST,2593624512000.0,티씨케이,N,D2,852520500096.7742,2114935922145.2146
140410,534,534,4655447621000.0,8718066705.99251,0.0,2.206611570247934,ST,1720196652200.0,메지온,N,D2,1818370438606.4517,1859106145679.8682
261520,133,133,1158611716500.0,8711366289.473684,0.0,0.5495867768595041,ST,42601481000.0,이지스,N,D2,0.0,462679926391.0891
368770,606,606,5275413838500.0,8705303363.861385,0.0,2.5041322314049586,ST,446817460000.0,파이버프로,N,D2,183064249748.38712,2106683414054.4556
079370,605,605,5252432513000.0,8681706633.057852,0.0,2.5,ST,303035992300.0,제우스,N,D2,606011368741.9355,2097506053046.2048
136150,279,279,2413280284500.0,8649750123.655914,0.0,1.1528925619834711,ST,70987324100.0,원일티엔아이,N,D2,993394378509.6775,963719189519.802
383310,606,606,5189371680500.0,8563319604.785479,0.0,2.5041322314049586,ST,587298096000.0,에코프로에이치엔,N,D2,779641385103.2258,2072323344358.086
114190,606,606,5169398998500.0,8530361383.663366,0.0,2.5041322314049586,ST,236152263520.0,강원에너지,N,D2,1045103342870.9678,2064347454846.5347
462350,472,472,3993432211500.0,8460661465.042373,0.0,1.950413223140496,ST,236226692520.0,이노스페이스,N,D2,532951479748.38715,1594736955747.525
376300,606,606,5069597903000.0,8365673107.260726,0.0,2.5041322314049586,ST,534114135000.0,디어유,N,D2,878193832006.4517,2024492891957.0957
033500,592,592,4927988635000.0,8324305126.689189,0.0,2.446280991735537,ST,499924864980.0,동성화인텍,N,D2,1259186749025.8064,1967942656221.1223
333430,605,605,5028153524500.0,8310997561.157024,0.0,2.5,ST,99247392810.0,일승,N,D2,0.0,2007942496582.5083
330860,596,596,4945840436500.0,8298389994.127517,0.0,2.462809917355372,ST,484315788750.0,네패스아크,N,D2,0.0,1975071593453.7954
067080,596,596,4921869699500.0,8258170636.7449665,0.0,2.462809917355372,ST,166246684500.0,대화제약,N,D2,1427748290845.1614,1965499120922.4424
253840,606,606,5000283336500.0,8251292634.488449,0.0,2.5041322314049586,ST,63875308000.0,수젠텍,N,D2,0.0,1996812817546.2048
003380,606,606,4993767002000.0,8240539607.260726,0.0,2.5041322314049586,ST,1160378233560.0,하림지주,N,D2,1859331812941.9355,1994210584957.0957
187660,538,538,4429687474500.0,8233619841.078067,0.0,2.2231404958677685,ST,283987215360.0,페니트리움바이오,N,D2,0.0,1768951103678.218
475460,347,347,2856010331000.0,8230577322.766571,0.0,1.4338842975206612,ST,33596823750.0,미트박스,N,D2,0.0,1140518977066.0066
140860,606,606,4935863139500.0,8144988679.042904,0.0,2.5041322314049586,ST,1887165395500.0,파크시스템스,N,D2,706316064264.5161,1971087260328.383
396470,606,606,4903100960500.0,8090925677.392739,0.0,2.5041322314049586,ST,89788400000.0,워트,N,D2,185851658051.6129,1958004013929.043
060280,606,606,4830135428500.0,7970520509.075908,0.0,2.5041322314049586,ST,359372770900.0,큐렉소,N,D2,2292333606483.871,1928865963196.3696
200470,596,596,4748725962000.0,7967661010.067114,0.0,2.462809917355372,ST,243582034750.0,에이팩트,N,D2,0.0,1896355912217.8218
